,Test Name,Test Start Time,Num of replans,Robot ID,Successful Misions,Mission1 Duration,Mission2 Duration,Mission3 Duration,Mission1 Start Time,Mission1 End Time,Mission2 Start Time,Mission2 End Time,Mission3 Start Time,Mission3 End Time
60,BRSU_Floor0,30-06-2019 24:58:51,1.0,5,3,37.27,8.487,17.68,30-06-2019 24:59:01,30-06-2019 24:59:38,30-06-2019 24:59:38,30-06-2019 24:59:47,30-06-2019 24:59:47,30-06-2019 01:00:04
61,BRSU_Floor0,30-06-2019 01:01:02,23.0,1,1,29.169,x,x,30-06-2019 01:01:11,30-06-2019 01:01:41,30-06-2019 01:01:41,x,x,x
62,BRSU_Floor0,30-06-2019 01:01:02,23.0,2,3,35.33,18.217,15.492,30-06-2019 01:01:12,30-06-2019 01:01:48,30-06-2019 01:01:48,30-06-2019 01:02:06,30-06-2019 01:02:06,30-06-2019 01:02:22
63,BRSU_Floor0,30-06-2019 01:01:02,23.0,3,0,x,x,x,30-06-2019 01:01:12,x,x,x,x,x
64,BRSU_Floor0,30-06-2019 01:01:02,23.0,4,3,26.555,15.92,24.689,30-06-2019 01:01:12,30-06-2019 01:01:38,30-06-2019 01:01:38,30-06-2019 01:01:54,30-06-2019 01:01:54,30-06-2019 01:02:19
65,BRSU_Floor0,30-06-2019 01:01:02,23.0,5,3,12.926,9.177,25.096,30-06-2019 01:01:12,30-06-2019 01:01:25,30-06-2019 01:01:25,30-06-2019 01:01:34,30-06-2019 01:01:34,30-06-2019 01:01:59
66,BRSU_Floor0,30-06-2019 01:03:13,0.0,1,3,40.303,10.339,13.466,30-06-2019 01:03:22,30-06-2019 01:04:02,30-06-2019 01:04:02,30-06-2019 01:04:13,30-06-2019 01:04:13,30-06-2019 01:04:26
67,BRSU_Floor0,30-06-2019 01:03:13,0.0,2,3,24.875,15.412,12.557,30-06-2019 01:03:23,30-06-2019 01:03:48,30-06-2019 01:03:48,30-06-2019 01:04:03,30-06-2019 01:04:03,30-06-2019 01:04:16
68,BRSU_Floor0,30-06-2019 01:03:13,0.0,3,3,36.662,19.797,14.824,30-06-2019 01:03:23,30-06-2019 01:03:59,30-06-2019 01:03:59,30-06-2019 01:04:19,30-06-2019 01:04:19,30-06-2019 01:04:34
69,BRSU_Floor0,30-06-2019 01:03:13,0.0,4,3,33.862,27.35,24.738,30-06-2019 01:03:22,30-06-2019 01:03:56,30-06-2019 01:03:56,30-06-2019 01:04:24,30-06-2019 01:04:24,30-06-2019 01:04:48
70,BRSU_Floor0,30-06-2019 01:03:13,0.0,5,3,20.781,8.958,13.889,30-06-2019 01:03:22,30-06-2019 01:03:43,30-06-2019 01:03:43,30-06-2019 01:03:52,30-06-2019 01:03:52,30-06-2019 01:04:06
71,BRSU_Floor0,30-06-2019 01:05:24,2.0,1,3,44.087,14.178,13.568,30-06-2019 01:05:33,30-06-2019 01:06:17,30-06-2019 01:06:17,30-06-2019 01:06:31,30-06-2019 01:06:31,30-06-2019 01:06:45
72,BRSU_Floor0,30-06-2019 01:05:24,2.0,2,3,43.631,14.995,18.47,30-06-2019 01:05:34,30-06-2019 01:06:18,30-06-2019 01:06:18,30-06-2019 01:06:33,30-06-2019 01:06:33,30-06-2019 01:06:51
73,BRSU_Floor0,30-06-2019 01:05:24,2.0,3,3,23.319,22.753,11.663,30-06-2019 01:05:34,30-06-2019 01:05:57,30-06-2019 01:05:57,30-06-2019 01:06:20,30-06-2019 01:06:20,30-06-2019 01:06:32
74,BRSU_Floor0,30-06-2019 01:05:24,2.0,4,3,26.785,19.13,14.996,30-06-2019 01:05:34,30-06-2019 01:06:00,30-06-2019 01:06:00,30-06-2019 01:06:20,30-06-2019 01:06:20,30-06-2019 01:06:35
75,BRSU_Floor0,30-06-2019 01:05:24,2.0,5,3,44.385,8.432,12.955,30-06-2019 01:05:33,30-06-2019 01:06:18,30-06-2019 01:06:18,30-06-2019 01:06:26,30-06-2019 01:06:26,30-06-2019 01:06:39
76,BRSU_Floor0,30-06-2019 01:07:35,3.0,1,3,46.536,16.358,16.804,30-06-2019 01:07:43,30-06-2019 01:08:30,30-06-2019 01:08:30,30-06-2019 01:08:46,30-06-2019 01:08:46,30-06-2019 01:09:03
77,BRSU_Floor0,30-06-2019 01:07:35,3.0,2,3,23.024,16.22,37.438,30-06-2019 01:07:44,30-06-2019 01:08:07,30-06-2019 01:08:07,30-06-2019 01:08:23,30-06-2019 01:08:23,30-06-2019 01:09:01
78,BRSU_Floor0,30-06-2019 01:07:35,3.0,3,3,26.649,20.782,32.769,30-06-2019 01:07:44,30-06-2019 01:08:11,30-06-2019 01:08:11,30-06-2019 01:08:31,30-06-2019 01:08:31,30-06-2019 01:09:04
79,BRSU_Floor0,30-06-2019 01:07:35,3.0,4,3,41.24,13.092,15.102,30-06-2019 01:07:44,30-06-2019 01:08:25,30-06-2019 01:08:25,30-06-2019 01:08:38,30-06-2019 01:08:38,30-06-2019 01:08:53
80,BRSU_Floor0,30-06-2019 01:07:35,3.0,5,3,27.728,21.715,23.819,30-06-2019 01:07:44,30-06-2019 01:08:11,30-06-2019 01:08:11,30-06-2019 01:08:33,30-06-2019 01:08:33,30-06-2019 01:08:57
81,BRSU_Floor0,30-06-2019 01:09:45,2.0,1,3,35.124,18.587,14.317,30-06-2019 01:09:54,30-06-2019 01:10:29,30-06-2019 01:10:29,30-06-2019 01:10:48,30-06-2019 01:10:48,30-06-2019 01:11:02
82,BRSU_Floor0,30-06-2019 01:09:45,2.0,2,3,34.654,24.321,28.045,30-06-2019 01:09:55,30-06-2019 01:10:30,30-06-2019 01:10:30,30-06-2019 01:10:54,30-06-2019 01:10:54,30-06-2019 01:11:22
83,BRSU_Floor0,30-06-2019 01:09:45,2.0,3,3,21.606,13.654,29.572,30-06-2019 01:09:55,30-06-2019 01:10:17,30-06-2019 01:10:17,30-06-2019 01:10:30,30-06-2019 01:10:30,30-06-2019 01:11:00
84,BRSU_Floor0,30-06-2019 01:09:45,2.0,4,3,48.231,12.115,15.383,30-06-2019 01:09:55,30-06-2019 01:10:43,30-06-2019 01:10:43,30-06-2019 01:10:55,30-06-2019 01:10:55,30-06-2019 01:11:11
85,BRSU_Floor0,30-06-2019 01:09:45,2.0,5,3,35.982,8.349,22.821,30-06-2019 01:09:55,30-06-2019 01:10:31,30-06-2019 01:10:31,30-06-2019 01:10:39,30-06-2019 01:10:39,30-06-2019 01:11:02
