,Test Name,Test Start Time,Num of replans,Robot ID,Successful Misions,Mission1 Duration,Mission2 Duration,Mission3 Duration,Mission1 Start Time,Mission1 End Time,Mission2 Start Time,Mission2 End Time,Mission3 Start Time,Mission3 End Time
32,BRSU_Floor0,02-07-2019 05:10:13,0.0,4,3,48.98,11.862,11.781,02-07-2019 05:11:37,02-07-2019 05:12:26,02-07-2019 05:12:26,02-07-2019 05:12:38,02-07-2019 05:12:38,02-07-2019 05:12:49
33,BRSU_Floor0,02-07-2019 05:10:13,0.0,5,3,38.117,12.832,13.364,02-07-2019 05:11:37,02-07-2019 05:12:15,02-07-2019 05:12:15,02-07-2019 05:12:28,02-07-2019 05:12:28,02-07-2019 05:12:41
34,BRSU_Floor0,02-07-2019 05:10:13,0.0,6,3,32.106,16.97,12.127,02-07-2019 05:11:37,02-07-2019 05:12:09,02-07-2019 05:12:09,02-07-2019 05:12:26,02-07-2019 05:12:26,02-07-2019 05:12:38
35,BRSU_Floor0,02-07-2019 05:10:13,0.0,7,3,30.857,25.623,18.692,02-07-2019 05:11:36,02-07-2019 05:12:07,02-07-2019 05:12:07,02-07-2019 05:12:33,02-07-2019 05:12:33,02-07-2019 05:12:51
36,BRSU_Floor0,02-07-2019 05:13:53,2.0,1,3,48.708,16.17,13.96,02-07-2019 05:15:15,02-07-2019 05:16:03,02-07-2019 05:16:03,02-07-2019 05:16:20,02-07-2019 05:16:20,02-07-2019 05:16:33
37,BRSU_Floor0,02-07-2019 05:13:53,2.0,2,3,26.223,13.376,11.916,02-07-2019 05:15:16,02-07-2019 05:15:42,02-07-2019 05:15:42,02-07-2019 05:15:56,02-07-2019 05:15:56,02-07-2019 05:16:08
38,BRSU_Floor0,02-07-2019 05:13:53,2.0,3,3,58.705,11.448,11.542,02-07-2019 05:15:16,02-07-2019 05:16:15,02-07-2019 05:16:15,02-07-2019 05:16:26,02-07-2019 05:16:26,02-07-2019 05:16:38
39,BRSU_Floor0,02-07-2019 05:13:53,2.0,4,3,34.711,16.108,11.162,02-07-2019 05:15:16,02-07-2019 05:15:50,02-07-2019 05:15:50,02-07-2019 05:16:06,02-07-2019 05:16:06,02-07-2019 05:16:18
40,BRSU_Floor0,02-07-2019 05:13:53,2.0,5,3,24.403,10.992,18.118,02-07-2019 05:15:15,02-07-2019 05:15:40,02-07-2019 05:15:40,02-07-2019 05:15:51,02-07-2019 05:15:51,02-07-2019 05:16:09
41,BRSU_Floor0,02-07-2019 05:13:53,2.0,6,3,35.3,17.36,12.504,02-07-2019 05:15:15,02-07-2019 05:15:51,02-07-2019 05:15:51,02-07-2019 05:16:08,02-07-2019 05:16:08,02-07-2019 05:16:20
42,BRSU_Floor0,02-07-2019 05:13:53,2.0,7,3,33.624,20.784,14.358,02-07-2019 05:15:15,02-07-2019 05:15:49,02-07-2019 05:15:49,02-07-2019 05:16:09,02-07-2019 05:16:09,02-07-2019 05:16:24
43,BRSU_Floor0,02-07-2019 05:17:34,1.0,1,3,35.629,18.319,15.422,02-07-2019 05:18:57,02-07-2019 05:19:32,02-07-2019 05:19:32,02-07-2019 05:19:51,02-07-2019 05:19:51,02-07-2019 05:20:06
44,BRSU_Floor0,02-07-2019 05:17:34,1.0,2,3,38.958,16.296,17.526,02-07-2019 05:18:58,02-07-2019 05:19:37,02-07-2019 05:19:37,02-07-2019 05:19:53,02-07-2019 05:19:53,02-07-2019 05:20:11
